lon,lat,time,pre,stn,spi_1,spi_3,spi_6,spi_9,spi_12
-74.75,4.25,2009-12-16,118.9,6.0,-0.3205524616677892,0.5569696570230186,-0.8182755501093449,-0.5402799202544087,-0.200952413616049
-74.75,4.25,2010-01-16,9.7,5.0,-3.244544333863174,-1.0833062902296875,-1.0630995128862668,-1.1970585780391896,-0.6587273528595307
-74.75,4.25,2010-02-15,90.4,6.0,-0.7426417105963196,-1.7394123954311316,-1.1224624825160716,-1.6268814553316653,-0.8764356795142606
-74.75,4.25,2010-03-16,143.6,6.0,-0.007999521491471007,-1.5128232372665846,-0.7971332230203934,-1.5392924953972178,-1.4040327058717297
-74.75,4.25,2010-04-16,371.80002,6.0,1.9136033765783216,0.7550460806070698,-0.2727645743661938,-0.22692805709540534,-0.6460573503389931
-74.75,4.25,2010-05-16,314.0,5.0,1.5226747484992593,1.712446096241551,0.48739288107967205,0.5354033895503721,-0.200952413616049
-74.75,4.25,2010-06-16,176.5,6.0,0.3563688378751431,1.8386672111586173,0.7663007716220304,0.8262281146328003,-0.022130931188691104
-74.75,4.25,2010-07-16,105.1,5.0,-0.5149821422921611,0.7062450865718192,1.2079134022852167,0.2348509938650692,0.16077079299978442
-74.75,4.25,2010-08-16,66.0,4.0,-1.1864653248471506,-0.7057005551010765,1.0972216232178769,-0.1305764887455573,0.046733613413875934
-74.75,4.25,2010-09-16,150.2,5.0,0.0692651320361125,-0.8921654724653917,1.127309816192861,-0.015718673540355575,0.24914525227164744
-74.75,4.25,2010-10-16,255.8,6.0,1.0799889021710447,0.06547379559247778,0.5814627577687945,0.8337702186053517,0.17240094412583817
-74.75,4.25,2010-11-16,393.0,4.0,2.0474271001523876,1.5929486990822506,0.9571838943689073,1.7721072801020603,0.8954099434956017
-74.75,4.25,2010-12-16,270.6,5.0,1.1981842908021716,2.0506668223110136,1.3831472176712727,2.137991456073197,1.3539444417553648
-74.75,4.25,2011-01-16,107.200005,5.0,-0.48430259904632966,1.4794723878708558,1.3924079130323264,1.3580012430189978,1.6384599297473557
-74.75,4.25,2011-02-15,233.2,6.0,0.8907141802002577,0.7797179545380415,2.099296335310548,1.1053245471170494,2.0420793107439206
-74.75,4.25,2011-03-16,224.5,6.0,0.8146984482124582,0.5559733175274961,2.39602254290662,1.2563236857451163,2.2643319262669883
-74.75,4.25,2011-04-16,509.1,4.0,2.7112928866144483,2.220415736105219,3.3413064408279745,2.434223963171741,2.631731361277563
-74.75,4.25,2011-05-16,256.1,6.0,1.0824276635306513,2.3005505150148426,2.8422620858005847,2.9404700888739455,2.47825004412236
-74.75,4.25,2011-06-16,162.40001,7.0,0.20629532396653197,2.080421067691513,2.428179592277291,2.972068250688527,2.440557305726637
-74.75,4.25,2011-07-16,100.0,6.0,-0.5912989559667111,0.3182820988318766,2.3999506703752105,2.560561532129794,2.4268926917284337
-74.75,4.25,2011-08-16,79.200005,6.0,-0.9342006496007578,-0.7473627395067539,1.7737654042294384,1.6724685666940335,2.462225480307529
-74.75,4.25,2011-09-16,169.1,7.0,0.2786428999758051,-0.7008720787832926,1.5370491234023604,1.3653942031544397,2.5126251516084257
-74.75,4.25,2011-10-16,296.5,6.0,1.3954807377595335,0.45465416340133413,0.5604930813458391,1.9297780836276954,2.620403597748911
-74.75,4.25,2011-11-16,342.6,7.0,1.7212713694902937,1.6294139197440858,0.9720392513217937,2.240490384483142,2.4867868241250273
-74.75,4.25,2011-12-16,251.8,8.0,1.047295644461904,1.9459281813812825,1.3765263995471095,2.3164182600155074,2.4365400460892834
-74.75,4.25,2012-01-16,132.6,2.0,-0.14228050171908627,1.2978168997884856,1.5192666465311873,1.2084818199571727,2.504374503537293
-74.75,4.25,2012-02-15,104.8,7.0,-0.5193993716930017,0.16084059054577202,1.6296945007433787,0.7202381305744923,2.1571955463787518
-74.75,4.25,2012-03-16,202.6,8.0,0.6144702249244058,-0.11832936634224495,1.772079832128103,0.8527607102807132,2.0968885584915573
-74.75,4.25,2012-04-16,301.30002,7.0,1.4308302432597286,0.7688226025273066,1.792290439191805,1.4867856036681617,1.5075040640075128
-74.75,4.25,2012-05-16,146.40001,8.0,0.025065231317894666,0.9618921275129134,0.9241282102298192,1.688510134905219,1.1828038177979041
-74.75,4.25,2012-06-16,72.3,8.0,-1.061966950851422,0.32618151438127574,0.038867997501686576,1.3964387434910421,0.9083815899657129
-74.75,4.25,2012-07-16,57.2,8.0,-1.3755804874607354,-1.2405866867193023,-0.3660107909178191,0.6286778321936725,0.7754224364760346
-74.75,4.25,2012-08-16,61.8,7.0,-1.274290759455505,-2.0163386406024926,-0.6073730588786939,-0.3754879770981845,0.7208707270387879
-74.75,4.25,2012-09-16,62.0,8.0,-1.2700124864792008,-2.1266686164549293,-1.4602316246476337,-1.137935723646571,0.37845358068345664
-74.75,4.25,2012-10-16,241.2,8.0,0.9590123210327761,-0.5875998630224444,-1.8607105046673,-0.6920454490337266,0.1969448367476399
-74.75,4.25,2012-11-16,204.5,7.0,0.6323849842851431,0.260954100993499,-1.4731716262155377,-0.30519405182652426,-0.27161468202225214
-74.75,4.25,2012-12-16,231.90001,8.0,0.8794735871768395,1.0842618474553287,-0.5109806707583592,-0.19517354545168125,-0.3410530600828391
-74.75,4.25,2013-01-16,36.8,8.0,-1.914945309869419,0.07220200633122467,-0.6268092223163995,-1.2528029126962352,-0.6826654371222244
-74.75,4.25,2013-02-15,200.2,8.0,0.5916830935057401,0.04804005069389165,0.12512759533319454,-1.024896843892454,-0.3424536648866624
-74.75,4.25,2013-03-16,147.90001,6.0,0.04260368018079105,-0.4571513310771235,0.5565851357173662,-0.716379840179906,-0.5360139270715631
-74.75,4.25,2013-04-16,177.3,8.0,0.3646414186892572,0.35449532298447284,0.23795572233342432,-0.2512998265556554,-0.9902562656476082
-74.75,4.25,2013-05-16,322.5,6.0,1.5828444108208979,0.9500650378011296,0.8165770934315132,0.6712428173469644,-0.35156519967266037
-74.75,4.25,2013-06-16,83.200005,7.0,-0.8637154502482933,0.6451999497748535,0.0800417595719805,0.741809387606189,-0.3134269055614064
-74.75,4.25,2013-07-16,29.6,8.0,-2.159844474770919,-0.1460735976447936,0.04252503924896973,0.008285480927984552,-0.4102964335694626
-74.75,4.25,2013-08-16,99.5,8.0,-0.5989252242900167,-1.8039885239680917,-0.5031003357810488,-0.3827447859051986,-0.2782229452683884
-74.75,4.25,2013-09-16,107.0,8.0,-0.48720652317369767,-1.5807374371394092,-0.7369930307891455,-0.8759406487548586,-0.12293040348775418
-74.75,4.25,2013-10-16,193.90001,8.0,0.5310028967647558,-0.35868904897610515,-0.6411337666478876,-0.2606947082573857,-0.28622814653236495
-74.75,4.25,2013-11-16,237.5,8.0,0.9276090990559137,0.42187632578580164,-1.1464764493071677,-0.1217090391327268,-0.17200703739471782
-74.75,4.25,2013-12-16,154.90001,8.0,0.12290754975192136,0.6612712556994456,-0.7178328335979208,-0.09590295368369403,-0.44068441409628506
-74.75,4.25,2014-01-16,90.0,8.0,-0.7491867009213292,0.12340911119090281,-0.37595424873168887,-0.4241250032535215,-0.25424753919033294
-74.75,4.25,2014-02-15,136.3,8.0,-0.09629967312036777,-0.48105195562171393,-0.1753093084928121,-1.1765862349387768,-0.47862916794959415
-74.75,4.25,2014-03-16,187.6,8.0,0.46901371494473454,-0.27501505760864375,0.2460970058188192,-0.745206363477577,-0.33860185710920954
-74.75,4.25,2014-04-16,192.0,8.0,0.5124489183861944,0.30455402472839427,0.23642870342932165,-0.12060107018039341,-0.28727254912306843
-74.75,4.25,2014-05-16,211.0,8.0,0.6928627406302141,0.682123033456956,0.10028601840802676,0.2805881062989791,-0.6837554205391052
-74.75,4.25,2014-06-16,92.9,8.0,-0.7021885353462012,0.19738425963348974,-0.2282080773817604,0.23096880875800122,-0.6485899724336527
-74.75,4.25,2014-07-16,38.3,8.0,-1.8685694806713558,-0.7431744004009563,-0.5137971356136106,-0.33854984771567886,-0.6171621388359745
-74.75,4.25,2014-08-16,55.3,6.0,-1.4191486800914732,-2.0672072218503783,-0.98554400836086,-1.0650325277945243,-0.7779415036166922
-74.75,4.25,2014-09-16,107.5,6.0,-0.47995388809411565,-1.9152660640373909,-1.4861370100780675,-1.2665931435977515,-0.7761068266235502
-74.75,4.25,2014-10-16,237.90001,6.0,0.9310192671191774,-0.35680921399107113,-1.1947607247476562,-0.6554959190120869,-0.6160799195478353
-74.75,4.25,2014-11-16,255.3,6.0,1.0759202627752416,0.730713395340564,-0.9249575621245859,-0.19815639598422363,-0.552114623961865
-74.75,4.25,2014-12-16,175.1,8.0,0.34183200420572374,1.0429408636891548,-0.4504088319356359,-0.24491810456771415,-0.4800502885611305
-74.75,4.25,2015-01-16,111.4,8.0,-0.424167071795649,0.4393214912112299,-0.05315331401834545,-0.5535585140052898,-0.40430128911803115
-74.75,4.25,2015-02-15,89.8,8.0,-0.7524667822798631,-0.5129486441194331,0.1271940127646107,-1.0432642563546968,-0.5696803950217798
-74.75,4.25,2015-03-16,214.6,8.0,0.7258366146776262,-0.2633875876766078,0.6614149067778725,-0.5516042335051496,-0.4733005736021481
-74.75,4.25,2015-04-16,197.8,6.0,0.56871651922187,0.23144776117948446,0.4656751970540342,0.047406663762246594,-0.45272479770545476
-74.75,4.25,2015-05-16,117.4,8.0,-0.34090879438227734,0.37742358675133203,-0.24827940548387048,0.26865193138759985,-0.7904250990820977
-74.75,4.25,2015-06-16,47.2,8.0,-1.6182236949136375,-0.6049985559506482,-0.9789190643395961,0.05390771192959482,-0.9598903963592555
-74.75,4.25,2015-07-16,49.3,8.0,-1.5643408854333671,-1.7884367176721314,-1.363341488183254,-0.6590631389060663,-0.9188128866793241
-74.75,4.25,2015-08-16,49.600002,8.0,-1.5567819731390933,-2.5382380738128627,-1.6245005221402673,-1.5245040380984691,-0.9400749275007186
-74.75,4.25,2015-09-16,80.200005,8.0,-0.9163474759491208,-2.1475129618811213,-2.584330369799871,-1.9631869698169058,-1.0426040682695599
-74.75,4.25,2015-10-16,158.8,8.0,0.16659766278782265,-1.1393357816968326,-2.893654148037198,-1.7405152294364772,-1.3464159957156336
-74.75,4.25,2015-11-16,192.1,8.0,0.5134284984915357,-0.1710375123535781,-2.3145628457290615,-1.2834361013023232,-1.5968346733151537
-74.75,4.25,2015-12-16,48.2,8.0,-1.5923495637570695,-0.3668468120772707,-2.3071763707480706,-2.043448343577774,-2.1225437377654877
-74.75,4.25,2016-01-16,87.6,8.0,-0.7888911927167577,-0.8444128101910973,-2.0306974848392496,-2.5995139495671586,-2.2248562647355916
-74.75,4.25,2016-02-15,48.100002,8.0,-1.5949190292697892,-2.095156086839868,-2.0412981568139266,-2.97610954036461,-2.407190973863309
-74.75,4.25,2016-03-16,177.6,8.0,0.36773728720988047,-0.9509641448402864,-1.386952579905933,-2.285287895183643,-2.572405150134045
-74.75,4.25,2016-04-16,265.4,8.0,1.157138256159386,0.17123734405800117,-0.7375743114047236,-1.2808422923351293,-2.273002997842192
-74.75,4.25,2016-05-16,182.40001,8.0,0.41680723746418064,0.8473322902673052,-0.7942015006061699,-0.7287776237681812,-1.9948980966315681
-74.75,4.25,2016-06-16,58.9,7.0,-1.3374817839234978,0.25560498309758345,-0.7317620662661652,-0.8145313723608192,-1.9457952191850356
-74.75,4.25,2016-07-16,57.0,7.0,-1.380116567845597,-1.0640734173885429,-0.9118304786271011,-1.2390405348388747,-1.9136329159751335
-74.75,4.25,2016-08-16,77.5,8.0,-0.9649212618018953,-1.994372285622028,-0.7387370165388162,-1.749762497251552,-1.7980955835845098
-74.75,4.25,2016-09-16,165.5,8.0,0.2400116771873625,-1.051059145006359,-0.8094585779959559,-1.2274492362998857,-1.454112241566683
-74.75,4.25,2016-10-16,202.5,8.0,0.6135242440655642,-0.08611455150946937,-1.189171310325086,-0.7508243911086644,-1.2829629660403943
-74.75,4.25,2016-11-16,94.0,8.0,-0.6846302010969456,0.008956984463479287,-1.7618005654338973,-0.5688190816050601,-1.6719143451552163
-74.75,4.25,2016-12-16,106.6,8.0,-0.4930255314367409,-0.3418033132999954,-1.4466722584902085,-0.852292080941461,-1.4383089375632099
-74.75,4.25,2017-01-16,74.6,8.0,-1.0184500068473776,-1.2462613531799562,-1.3341036865511509,-1.6747604664062448,-1.4897751824886079
-74.75,4.25,2017-02-15,146.5,7.0,0.026238103735329105,-0.8458498952011284,-0.9100427909417312,-1.841068152053929,-1.1074199339849582
-74.75,4.25,2017-03-16,99.3,8.0,-0.6019831441994994,-0.898729210807041,-1.3163685575285415,-1.6541998965304936,-1.4103263474616188
-74.75,4.25,2017-04-16,226.5,8.0,0.8323399234408628,0.06715698290732135,-1.166243668916968,-0.9210041637333676,-1.5647397007340762
-74.75,4.25,2017-05-16,129.40001,8.0,-0.1827549091464848,-0.029943691418899902,-0.9506866629136498,-0.7107880714824014,-1.7796049027895138
-74.75,4.25,2017-06-16,92.5,8.0,-0.7086094457004316,-0.06923581384205776,-1.0357336167015085,-1.008238978976785,-1.6427749015787123
-74.75,4.25,2017-07-16,35.100002,8.0,-1.9692553810813886,-1.3974848076185886,-1.279780965766757,-1.7414391961395128,-1.7317134670934986
-74.75,4.25,2017-08-16,102.200005,6.0,-0.558054426913365,-1.6382173140063683,-1.5644690309943432,-1.7036505714244854,-1.631469150549109
-74.75,4.25,2017-09-16,82.700005,4.0,-0.872393295421181,-1.729895290808572,-1.6743957897903994,-1.814386672559116,-1.972200805655672
-74.75,4.25,2017-10-16,262.0,0.0,1.130021989256445,-0.07795694309830838,-1.4415134319882856,-0.9903756660649249,-1.7260012078339182
-74.75,4.25,2017-11-16,238.40001,6.0,0.9352766817710427,0.6456881529947669,-0.7731320813113671,-0.6187319003741621,-1.1558604650267663
-74.75,4.25,2017-12-16,134.90001,8.0,-0.11359711286502093,0.8932298754106458,-0.5295910343233129,-0.47965497109351374,-1.0482711473222333
-74.75,4.25,2018-01-16,117.700005,8.0,-0.33682328832663827,0.17069094670218543,-0.07753010812679474,-0.9132005728828794,-0.8868261956343546
-74.75,4.25,2018-02-15,88.200005,8.0,-0.7788940837364285,-0.7529556423163161,-0.15221744573383136,-1.084345079032612,-1.1058988344819474
-74.75,4.25,2018-03-16,135.5,7.0,-0.10616919069406312,-0.7487600813642732,0.12564413428125232,-0.9058147963643282,-0.9692524211992507
-74.75,4.25,2018-04-16,238.1,7.0,0.9327228990246977,0.007818354283521999,0.0011443797728010506,-0.11690966359241738,-0.9258951981526491
-74.75,4.25,2018-05-16,318.4,8.0,1.5539475920156849,1.1475236344737607,0.41011791470277664,0.6431145846049006,-0.2466157555405284
-74.75,4.25,2018-06-16,106.6,8.0,-0.4930255314367409,1.0196736682722964,0.26793276475764644,0.7228959916295689,-0.19784705733124927
-74.75,4.25,2018-07-16,72.200005,8.0,-1.0638812283073162,0.20443669960176813,0.033639334495549574,0.06653329618862609,-0.07069723651425815
-74.75,4.25,2018-08-16,69.4,8.0,-1.1182683111151634,-1.4733132480223492,-0.06533199242700026,-0.5680359206504357,-0.18302343965989223
-74.75,4.25,2018-09-16,160.90001,8.0,0.18982675648918984,-1.0320128081228466,0.0680775715443951,-0.466893044804338,0.08265988233028256
-74.75,4.25,2018-10-16,242.40001,8.0,0.9691305256140443,0.0693999507254756,0.09043037856733334,0.0002928042799324491,0.01674958073698459
-74.75,4.25,2018-11-16,242.90001,8.0,0.9733368782283526,0.9432276800180751,-0.3121117773632343,0.5435560963915488,0.031921546357768615
-74.75,4.25,2018-12-16,41.4,8.0,-1.7768764965376114,0.36128250813583457,-0.6785141651722704,0.2175429571576491,-0.2883177038048634
-74.75,4.75,1980-01-16,89.4,8.0,-0.6104850700323949,,,,
-74.75,4.75,1980-02-15,158.1,8.0,0.36172695403095156,,,,
-74.75,4.75,1980-03-16,74.0,8.0,-0.896445164275975,-0.6451990718636428,,,
-74.75,4.75,1980-04-16,165.1,8.0,0.44331592674855413,-0.09975864749743121,,,
-74.75,4.75,1980-05-16,134.90001,8.0,0.07280974149342458,-0.2588260778159903,,,
-74.75,4.75,1980-06-16,144.8,8.0,0.19985602640832606,0.20807014870102394,-0.5204083259187725,,
-74.75,4.75,1980-07-16,39.8,8.0,-1.7329360253394346,-0.6607418758693798,-0.8437673833469517,,
-74.75,4.75,1980-08-16,76.3,8.0,-0.851236508306885,-1.1492981881993396,-1.4119514927477947,,
-74.75,4.75,1980-09-16,143.7,8.0,0.1860321040354113,-1.1591646271189835,-0.9249351870948599,-1.124195797946173,
-74.75,4.75,1980-10-16,176.40001,8.0,0.5703446056801598,-0.10513809688368948,-0.8491049544293846,-0.7183847202438779,
-74.75,4.75,1980-11-16,124.700005,8.0,-0.06481096401874721,0.2080704339019982,-0.917516825425499,-0.8715482962579113,
-74.75,4.75,1980-12-16,146.6,8.0,0.22232665980212865,0.22609917435339605,-0.9053961483009104,-0.5425308410113286,-0.9618476627617314
-74.75,4.75,1981-01-16,25.300001,8.0,-2.2634192089344713,-0.8436533777062456,-1.0036401316576335,-1.1897198896898615,-1.2370836301853667
-74.75,4.75,1981-02-15,103.200005,8.0,-0.38209664540555416,-1.0244540365248622,-0.8224570393509844,-1.3448108582131368,-1.4796447990378236
-74.75,4.75,1981-03-16,108.1,8.0,-0.3060806423694011,-1.3743965447925848,-1.063258716445806,-1.5286982602331047,-1.3282148883898597
-74.75,4.75,1981-04-16,267.80002,8.0,1.4431604780710598,0.41652384623161337,-0.46072960417052605,-0.45523573165917336,-0.8868562661118117
-74.75,4.75,1981-05-16,311.30002,8.0,1.7916948056483353,1.5081603593941626,0.6351918926930759,0.5126683568104814,-0.17433905789933285
-74.75,4.75,1981-06-16,133.5,8.0,0.05434457699150024,1.6258949578874005,0.5631240230700245,0.47299117160513404,-0.21842403035245828
-74.75,4.75,1981-07-16,52.3,8.0,-1.3821190667087,0.5219822577446037,0.7109550951384814,-0.02593874319738656,-0.16966899757620757
-74.75,4.75,1981-08-16,102.3,8.0,-0.39632640040725603,-0.9140157253555141,0.7060713691730773,-0.11941025874249765,-0.06903729351358968
-74.75,4.75,1981-09-16,99.9,8.0,-0.4346977748199818,-1.2071134923533724,0.6614356989583076,-0.3179465094567108,-0.23916928857311612
-74.75,4.75,1981-10-16,248.7,8.0,1.2787880804925909,0.24590321980865246,0.5564896915547736,0.5899173897493274,0.04009404800575829
-74.75,4.75,1981-11-16,219.0,8.0,1.0063735461755337,0.9124212858047891,0.028540050907657415,1.0237006605012415,0.39283801891024134
-74.75,4.75,1981-12-16,127.4,8.0,-0.02766559101851823,1.0561103143254318,-0.007660869547600153,1.0938932072461995,0.32202127283598636
-74.75,4.75,1982-01-16,143.5,8.0,0.18351113850392922,0.48010622575557915,0.5165655586946738,0.6313345016062334,0.7503258210715325
-74.75,4.75,1982-02-15,125.6,8.0,-0.05236946071820284,-0.10446542121054467,0.645043179780443,-0.11185812618039127,0.8295086104660587
-74.75,4.75,1982-03-16,155.5,8.0,0.33081436327696984,0.08026540233111053,0.9435576656927327,-0.020133662973743187,0.9950960689326181
-74.75,4.75,1982-04-16,312.6,8.0,1.801625588467724,1.0489006177172358,1.2737023853427918,0.9929704803185797,1.1492247730372769
-74.75,4.75,1982-05-16,204.0,8.0,0.8596904199546308,1.4368409670431233,1.1973743288319838,1.357873149720223,0.7761978951814409
-74.75,4.75,1982-06-16,57.4,8.0,-1.2565514265633961,0.9462590836180891,0.8315658857490845,1.207243471583455,0.5032286197515854
-74.75,4.75,1982-07-16,37.100002,8.0,-1.8191693933295456,-0.8281157773873491,0.2416364825133845,0.4150771041743554,0.44781801227812285
-74.75,4.75,1982-08-16,27.0,8.0,-2.1908282012920073,-2.7508201003998223,-0.3484181994355943,-0.3767326534731346,0.16872248425498762
-74.75,4.75,1982-09-16,101.4,8.0,-0.41064241010926095,-2.1443371800529194,-0.6933097535117008,-0.4903860538543286,0.1743596805453416
-74.75,4.75,1982-10-16,245.3,8.0,1.2486950943601998,-0.26092577057199756,-1.1470384594048386,-0.054613752693437545,0.16157867551895005
-74.75,4.75,1982-11-16,192.40001,8.0,0.7413944057592258,0.7586372336163075,-1.2283254752116493,0.21873876986137045,0.06101543426921925
-74.75,4.75,1982-12-16,125.8,8.0,-0.049612779556241576,0.8906130813722131,-0.762204055156758,0.09835740186065466,0.05493451559371767
-74.75,4.75,1983-01-16,54.3,8.0,-1.3318642825256786,-0.2693369005076463,-0.6496931923670499,-1.035529592302641,-0.29024563301393025
-74.75,4.75,1983-02-15,85.700005,8.0,-0.6758368543355959,-1.1056968674444245,-0.27839032727928825,-1.61913622722913,-0.44872487170486525
-74.75,4.75,1983-03-16,238.5,8.0,1.18770148895674,-0.227463294184103,0.5232334175290487,-0.7438457405473159,-0.12193367287158026
